idx	window_id	header	cluster
2325	X55688.1_w300	X55688.1_w300	-1
2326	X55688.1_w350	X55688.1_w350	28
2327	X55688.1_w400	X55688.1_w400	28
2328	X55688.1_w443	X55688.1_w443	28
2329	X55689.1_w0	X55689.1_w0	28
2330	X55689.1_w50	X55689.1_w50	28
2331	X55689.1_w100	X55689.1_w100	28
2332	X55689.1_w150	X55689.1_w150	28
2333	X55689.1_w200	X55689.1_w200	28
2334	X55689.1_w250	X55689.1_w250	28
2335	X55689.1_w300	X55689.1_w300	28
2336	X55689.1_w336	X55689.1_w336	-1
2337	NM_001247109.1_w0	NM_001247109.1_w0	28
2338	NM_001247109.1_w50	NM_001247109.1_w50	28
2339	NM_001247109.1_w100	NM_001247109.1_w100	28
2340	NM_001247109.1_w150	NM_001247109.1_w150	28
2341	NM_001247109.1_w200	NM_001247109.1_w200	28
2342	NM_001247109.1_w250	NM_001247109.1_w250	28
2343	NM_001247109.1_w300	NM_001247109.1_w300	28
2344	NM_001247109.1_w350	NM_001247109.1_w350	28
2345	NM_001247109.1_w400	NM_001247109.1_w400	-1
2346	NM_001247109.1_w450	NM_001247109.1_w450	28
2347	NM_001247109.1_w496	NM_001247109.1_w496	-1
2348	X00137.1_w0	X00137.1_w0	-1
2349	X00137.1_w50	X00137.1_w50	28
2350	X00137.1_w100	X00137.1_w100	-1
2351	X00137.1_w150	X00137.1_w150	28
2352	X00137.1_w200	X00137.1_w200	28
2353	X00137.1_w250	X00137.1_w250	-1
2354	X00137.1_w300	X00137.1_w300	28
2355	X00137.1_w350	X00137.1_w350	-1
2356	X00137.1_w400	X00137.1_w400	-1
2357	X00137.1_w450	X00137.1_w450	-1
2358	X00137.1_w500	X00137.1_w500	-1
2359	X00137.1_w526	X00137.1_w526	-1
2360	X59930.1_w0	X59930.1_w0	-1
2361	X59930.1_w50	X59930.1_w50	-1
2362	X59930.1_w100	X59930.1_w100	-1
2363	X59930.1_w150	X59930.1_w150	-1
2364	X59930.1_w200	X59930.1_w200	-1
2365	X59930.1_w250	X59930.1_w250	-1
2366	X59930.1_w300	X59930.1_w300	-1
2367	X59930.1_w350	X59930.1_w350	-1
2368	X59930.1_w400	X59930.1_w400	-1
2369	X59930.1_w429	X59930.1_w429	-1
2370	X65494.1_w0	X65494.1_w0	-1
2371	X65494.1_w50	X65494.1_w50	24
2372	X65494.1_w100	X65494.1_w100	24
2373	X65494.1_w150	X65494.1_w150	-1
2374	X65494.1_w200	X65494.1_w200	26
2375	X65494.1_w250	X65494.1_w250	-1
2376	X65494.1_w300	X65494.1_w300	26
2377	X65494.1_w350	X65494.1_w350	-1
2378	X65494.1_w400	X65494.1_w400	-1
2379	X65494.1_w450	X65494.1_w450	-1
2380	X65494.1_w500	X65494.1_w500	-1
2381	X65494.1_w550	X65494.1_w550	-1
2382	X65494.1_w600	X65494.1_w600	24
2383	X65494.1_w603	X65494.1_w603	-1
2384	X13288.1_w0	X13288.1_w0	-1
2385	X13288.1_w50	X13288.1_w50	-1
2386	X13288.1_w100	X13288.1_w100	-1
2387	X13288.1_w150	X13288.1_w150	-1
2388	X13288.1_w200	X13288.1_w200	-1
2389	X13288.1_w250	X13288.1_w250	24
2390	X13288.1_w300	X13288.1_w300	-1
2391	X13288.1_w350	X13288.1_w350	-1
2392	X13288.1_w400	X13288.1_w400	-1
2393	X13288.1_w450	X13288.1_w450	-1
2394	X13288.1_w500	X13288.1_w500	-1
2395	X13288.1_w550	X13288.1_w550	-1
2396	X13288.1_w559	X13288.1_w559	-1
2397	X13289.1_w0	X13289.1_w0	22
2398	X13289.1_w50	X13289.1_w50	-1
2399	X13289.1_w100	X13289.1_w100	-1
2400	X13289.1_w150	X13289.1_w150	-1
2401	X13289.1_w200	X13289.1_w200	-1
2402	X13289.1_w250	X13289.1_w250	-1
2403	X13289.1_w300	X13289.1_w300	-1
2404	X13289.1_w350	X13289.1_w350	-1
2405	X13289.1_w400	X13289.1_w400	0
2406	X13289.1_w450	X13289.1_w450	0
2407	X13289.1_w500	X13289.1_w500	-1
2408	X13289.1_w550	X13289.1_w550	-1
2409	X13289.1_w600	X13289.1_w600	-1
2410	X13289.1_w650	X13289.1_w650	-1
2411	X13289.1_w700	X13289.1_w700	0
2412	X13289.1_w711	X13289.1_w711	0
2413	X58501.1_w0	X58501.1_w0	-1
2414	X58501.1_w50	X58501.1_w50	0
2415	X58501.1_w100	X58501.1_w100	-1
2416	X58501.1_w150	X58501.1_w150	-1
2417	X58501.1_w160	X58501.1_w160	-1
2418	X58510.1_w0	X58510.1_w0	-1
2419	X58510.1_w50	X58510.1_w50	-1
2420	X58510.1_w100	X58510.1_w100	-1
2421	X58510.1_w150	X58510.1_w150	-1
2422	X58510.1_w200	X58510.1_w200	0
2423	X58510.1_w241	X58510.1_w241	-1
2424	X58511.1_w0	X58511.1_w0	-1
2425	X58511.1_w50	X58511.1_w50	-1
2426	X58511.1_w100	X58511.1_w100	-1
2427	X58511.1_w150	X58511.1_w150	-1
2428	X58511.1_w200	X58511.1_w200	-1
2429	X58511.1_w208	X58511.1_w208	-1
2430	X58512.1_w0	X58512.1_w0	-1
2431	X58512.1_w50	X58512.1_w50	-1
2432	X58512.1_w100	X58512.1_w100	-1
2433	X58512.1_w150	X58512.1_w150	-1
2434	X58512.1_w154	X58512.1_w154	-1
2435	X58513.1_w0	X58513.1_w0	-1
2436	X58513.1_w50	X58513.1_w50	22
2437	X58513.1_w100	X58513.1_w100	-1
2438	X58513.1_w150	X58513.1_w150	22
2439	X58513.1_w200	X58513.1_w200	22
2440	X58513.1_w202	X58513.1_w202	22
2441	X58502.1_w0	X58502.1_w0	22
2442	X58502.1_w50	X58502.1_w50	-1
2443	X58502.1_w100	X58502.1_w100	22
2444	X58502.1_w136	X58502.1_w136	79
2445	X58503.1_w0	X58503.1_w0	-1
2446	X58503.1_w50	X58503.1_w50	22
2447	X58503.1_w100	X58503.1_w100	-1
2448	X58503.1_w150	X58503.1_w150	-1
2449	X58503.1_w195	X58503.1_w195	95
2450	X58504.1_w0	X58504.1_w0	79
2451	X58504.1_w50	X58504.1_w50	79
2452	X58504.1_w100	X58504.1_w100	-1
2453	X58504.1_w150	X58504.1_w150	-1
2454	X58504.1_w200	X58504.1_w200	-1
2455	X58504.1_w238	X58504.1_w238	-1
2456	X58505.1_w0	X58505.1_w0	-1
2457	X58505.1_w50	X58505.1_w50	95
2458	X58505.1_w100	X58505.1_w100	-1
2459	X58505.1_w150	X58505.1_w150	79
2460	X58505.1_w162	X58505.1_w162	-1
2461	X58506.1_w0	X58506.1_w0	79
2462	X58506.1_w50	X58506.1_w50	79
2463	X58506.1_w100	X58506.1_w100	-1
2464	X58506.1_w143	X58506.1_w143	-1
2465	X58507.1_w0	X58507.1_w0	79
2466	X58507.1_w50	X58507.1_w50	79
2467	X58507.1_w100	X58507.1_w100	79
2468	X58507.1_w109	X58507.1_w109	79
2469	X58508.1_w0	X58508.1_w0	79
2470	X58508.1_w50	X58508.1_w50	79
2471	X58508.1_w100	X58508.1_w100	79
2472	X58508.1_w150	X58508.1_w150	79
2473	X58508.1_w185	X58508.1_w185	79
2474	X58509.1_w0	X58509.1_w0	79
2475	X58509.1_w50	X58509.1_w50	79
2476	X58509.1_w100	X58509.1_w100	79
2477	X58509.1_w150	X58509.1_w150	-1
2478	X58509.1_w169	X58509.1_w169	-1
2479	X53856.1_w0	X53856.1_w0	79
2480	X53856.1_w50	X53856.1_w50	80
2481	X53856.1_w100	X53856.1_w100	79
2482	X53856.1_w150	X53856.1_w150	80
2483	X53856.1_w200	X53856.1_w200	79
2484	X53856.1_w250	X53856.1_w250	80
2485	X53856.1_w300	X53856.1_w300	79
2486	X53856.1_w350	X53856.1_w350	80
2487	X53856.1_w359	X53856.1_w359	80
2488	X53857.1_w0	X53857.1_w0	-1
2489	X53857.1_w50	X53857.1_w50	80
2490	X53857.1_w100	X53857.1_w100	80
2491	X53857.1_w150	X53857.1_w150	80
2492	X53857.1_w200	X53857.1_w200	-1
2493	X53857.1_w250	X53857.1_w250	-1
2494	X53857.1_w300	X53857.1_w300	79
2495	X53857.1_w346	X53857.1_w346	101
2496	X07928.1_w0	X07928.1_w0	101
2497	X07928.1_w50	X07928.1_w50	-1
2498	X07928.1_w100	X07928.1_w100	79
2499	X07928.1_w150	X07928.1_w150	-1
2500	X07928.1_w200	X07928.1_w200	101
2501	X07928.1_w213	X07928.1_w213	-1
2502	X07929.1_w0	X07929.1_w0	79
2503	X07929.1_w50	X07929.1_w50	-1
2504	X07929.1_w100	X07929.1_w100	80
2505	X07929.1_w150	X07929.1_w150	101
2506	X07929.1_w200	X07929.1_w200	-1
2507	X07929.1_w211	X07929.1_w211	-1
2508	X07930.1_w0	X07930.1_w0	101
2509	X07930.1_w50	X07930.1_w50	-1
2510	X07930.1_w100	X07930.1_w100	-1
2511	X07930.1_w150	X07930.1_w150	101
2512	X07930.1_w200	X07930.1_w200	-1
2513	X07930.1_w211	X07930.1_w211	-1
2514	X65154.1_w0	X65154.1_w0	101
2515	X65154.1_w50	X65154.1_w50	101
2516	X65154.1_w100	X65154.1_w100	101
2517	X65154.1_w150	X65154.1_w150	-1
2518	X65154.1_w200	X65154.1_w200	101
2519	X65154.1_w250	X65154.1_w250	101
2520	X65154.1_w300	X65154.1_w300	101
2521	X65154.1_w325	X65154.1_w325	-1
2522	X67423.1_w0	X67423.1_w0	101
2523	X67423.1_w50	X67423.1_w50	101
2524	X67423.1_w100	X67423.1_w100	101
2525	X67423.1_w150	X67423.1_w150	-1
2526	X67423.1_w200	X67423.1_w200	100
2527	X67423.1_w250	X67423.1_w250	97
2528	X67423.1_w300	X67423.1_w300	100
2529	X67423.1_w350	X67423.1_w350	-1
2530	X67423.1_w400	X67423.1_w400	-1
2531	X67423.1_w450	X67423.1_w450	100
2532	X67423.1_w500	X67423.1_w500	-1
2533	X67423.1_w550	X67423.1_w550	99
2534	X67423.1_w600	X67423.1_w600	101
2535	X67423.1_w650	X67423.1_w650	100
2536	X67423.1_w700	X67423.1_w700	131
2537	X67423.1_w750	X67423.1_w750	100
2538	X67423.1_w800	X67423.1_w800	100
2539	X67423.1_w850	X67423.1_w850	100
2540	X67423.1_w900	X67423.1_w900	99
2541	X67423.1_w950	X67423.1_w950	-1
2542	X67423.1_w1000	X67423.1_w1000	101
2543	X67423.1_w1050	X67423.1_w1050	82
2544	X67423.1_w1100	X67423.1_w1100	100
2545	X67423.1_w1150	X67423.1_w1150	-1
2546	X67423.1_w1200	X67423.1_w1200	-1
2547	X67423.1_w1250	X67423.1_w1250	100
2548	X67423.1_w1300	X67423.1_w1300	-1
2549	X67423.1_w1350	X67423.1_w1350	-1
2550	X67423.1_w1400	X67423.1_w1400	-1
2551	X67423.1_w1450	X67423.1_w1450	101
2552	X67423.1_w1500	X67423.1_w1500	99
2553	X67423.1_w1550	X67423.1_w1550	-1
2554	X67423.1_w1600	X67423.1_w1600	-1
2555	X67423.1_w1650	X67423.1_w1650	-1
2556	X67423.1_w1700	X67423.1_w1700	100
2557	X67423.1_w1750	X67423.1_w1750	100
2558	X67423.1_w1800	X67423.1_w1800	100
2559	X67423.1_w1850	X67423.1_w1850	99
2560	X67423.1_w1900	X67423.1_w1900	97
2561	X67423.1_w1950	X67423.1_w1950	97
2562	X67423.1_w2000	X67423.1_w2000	-1
2563	X67423.1_w2050	X67423.1_w2050	99
2564	X67423.1_w2100	X67423.1_w2100	100
2565	X67423.1_w2150	X67423.1_w2150	100
2566	X67423.1_w2200	X67423.1_w2200	100
2567	X67423.1_w2250	X67423.1_w2250	99
2568	X67423.1_w2300	X67423.1_w2300	97
2569	X67423.1_w2350	X67423.1_w2350	-1
2570	X67423.1_w2400	X67423.1_w2400	99
2571	X67423.1_w2450	X67423.1_w2450	100
2572	X67423.1_w2500	X67423.1_w2500	97
2573	X67423.1_w2550	X67423.1_w2550	-1
2574	X67423.1_w2600	X67423.1_w2600	99
2575	X67423.1_w2650	X67423.1_w2650	97
2576	X67423.1_w2700	X67423.1_w2700	-1
2577	X67423.1_w2750	X67423.1_w2750	-1
2578	X67423.1_w2800	X67423.1_w2800	-1
2579	X67423.1_w2850	X67423.1_w2850	95
2580	X67423.1_w2900	X67423.1_w2900	97
2581	X67423.1_w2950	X67423.1_w2950	97
2582	X67423.1_w3000	X67423.1_w3000	-1
2583	X67423.1_w3050	X67423.1_w3050	97
2584	X67423.1_w3100	X67423.1_w3100	97
2585	X67423.1_w3135	X67423.1_w3135	97
2586	X15926.1_full	X15926.1_full	97
2587	X15927.1_full	X15927.1_full	-1
2588	X15928.1_full	X15928.1_full	95
2589	X15929.1_full	X15929.1_full	95
2590	XR_007794230.1_full	XR_007794230.1_full	95
2591	X15931.1_full	X15931.1_full	97
2592	X15932.1_full	X15932.1_full	-1
2593	X15933.1_full	X15933.1_full	-1
2594	X15934.1_full	X15934.1_full	95
2595	X15935.1_full	X15935.1_full	95
2596	X60000.1_w0	X60000.1_w0	-1
2597	X60000.1_w50	X60000.1_w50	95
2598	X60000.1_w100	X60000.1_w100	97
2599	X60000.1_w150	X60000.1_w150	-1
2600	X60000.1_w200	X60000.1_w200	-1
2601	X60000.1_w250	X60000.1_w250	95
2602	X60000.1_w300	X60000.1_w300	95
2603	X60000.1_w350	X60000.1_w350	95
2604	X60000.1_w400	X60000.1_w400	95
2605	X60000.1_w450	X60000.1_w450	95
2606	X60000.1_w500	X60000.1_w500	95
2607	X60000.1_w550	X60000.1_w550	-1
2608	X60000.1_w599	X60000.1_w599	95
2609	X59999.1_w0	X59999.1_w0	95
2610	X59999.1_w50	X59999.1_w50	-1
2611	X59999.1_w100	X59999.1_w100	-1
2612	X59999.1_w150	X59999.1_w150	-1
2613	X59999.1_w200	X59999.1_w200	95
2614	X59999.1_w250	X59999.1_w250	-1
2615	X59999.1_w300	X59999.1_w300	95
2616	X59999.1_w341	X59999.1_w341	-1
2617	X63736.1_w0	X63736.1_w0	-1
2618	X63736.1_w50	X63736.1_w50	95
2619	X63736.1_w72	X63736.1_w72	95
2620	X63737.1_full	X63737.1_full	95
2621	X69133.1_w0	X69133.1_w0	-1
2622	X69133.1_w50	X69133.1_w50	95
2623	X69133.1_w100	X69133.1_w100	95
2624	X69133.1_w150	X69133.1_w150	95
2625	X69133.1_w200	X69133.1_w200	95
2626	X69133.1_w250	X69133.1_w250	95
2627	X69133.1_w300	X69133.1_w300	95
2628	X69133.1_w350	X69133.1_w350	95
2629	X69133.1_w400	X69133.1_w400	95
2630	X69133.1_w450	X69133.1_w450	95
2631	X69133.1_w500	X69133.1_w500	95
2632	X69133.1_w544	X69133.1_w544	95
2633	X51463.1_w0	X51463.1_w0	95
2634	X51463.1_w50	X51463.1_w50	95
2635	X51463.1_w100	X51463.1_w100	-1
2636	X51463.1_w150	X51463.1_w150	95
2637	X51463.1_w200	X51463.1_w200	95
2638	X51463.1_w250	X51463.1_w250	95
2639	X51463.1_w300	X51463.1_w300	95
2640	X51463.1_w350	X51463.1_w350	95
2641	X51463.1_w400	X51463.1_w400	95
2642	X51463.1_w450	X51463.1_w450	95
2643	X51463.1_w500	X51463.1_w500	95
2644	X51463.1_w550	X51463.1_w550	-1
2645	X51463.1_w600	X51463.1_w600	95
2646	X51463.1_w643	X51463.1_w643	95
2647	X63738.1_w0	X63738.1_w0	-1
2648	X63738.1_w50	X63738.1_w50	95
2649	X63738.1_w100	X63738.1_w100	95
2650	X63738.1_w150	X63738.1_w150	95
2651	X63738.1_w200	X63738.1_w200	95
2652	X63738.1_w250	X63738.1_w250	95
2653	X63738.1_w300	X63738.1_w300	95
2654	X63738.1_w350	X63738.1_w350	95
2655	X63738.1_w400	X63738.1_w400	95
2656	X63738.1_w450	X63738.1_w450	95
2657	X63738.1_w500	X63738.1_w500	95
2658	X63738.1_w550	X63738.1_w550	95
2659	X63738.1_w595	X63738.1_w595	-1
2660	X63739.1_full	X63739.1_full	95
2661	X60396.1_w0	X60396.1_w0	95
2662	X60396.1_w50	X60396.1_w50	95
2663	X60396.1_w100	X60396.1_w100	95
2664	X60396.1_w150	X60396.1_w150	95
2665	X60396.1_w200	X60396.1_w200	95
2666	X60396.1_w250	X60396.1_w250	95
2667	X60396.1_w300	X60396.1_w300	95
2668	X60396.1_w350	X60396.1_w350	95
2669	X60396.1_w400	X60396.1_w400	95
2670	X60396.1_w450	X60396.1_w450	95
2671	X60396.1_w500	X60396.1_w500	95
2672	X60396.1_w550	X60396.1_w550	-1
2673	X60396.1_w600	X60396.1_w600	95
2674	X60396.1_w650	X60396.1_w650	95
2675	X60396.1_w700	X60396.1_w700	-1
2676	X60396.1_w750	X60396.1_w750	131
2677	X60396.1_w800	X60396.1_w800	-1
2678	X60396.1_w850	X60396.1_w850	-1
2679	X60396.1_w900	X60396.1_w900	-1
2680	X60396.1_w950	X60396.1_w950	131
2681	X60396.1_w1000	X60396.1_w1000	131
2682	X60396.1_w1050	X60396.1_w1050	131
2683	X60396.1_w1100	X60396.1_w1100	-1
2684	X60396.1_w1150	X60396.1_w1150	131
2685	X60396.1_w1157	X60396.1_w1157	131
2686	X60398.1_w0	X60398.1_w0	131
2687	X60398.1_w50	X60398.1_w50	131
2688	X60398.1_w100	X60398.1_w100	131
2689	X60398.1_w150	X60398.1_w150	131
2690	X60398.1_w200	X60398.1_w200	131
2691	X60398.1_w250	X60398.1_w250	-1
2692	X60398.1_w300	X60398.1_w300	-1
2693	X60398.1_w350	X60398.1_w350	-1
2694	X60398.1_w400	X60398.1_w400	25
2695	X60398.1_w450	X60398.1_w450	-1
2696	X60398.1_w500	X60398.1_w500	-1
2697	X60398.1_w550	X60398.1_w550	-1
2698	X60398.1_w600	X60398.1_w600	-1
2699	X60398.1_w650	X60398.1_w650	-1
2700	X60398.1_w700	X60398.1_w700	-1
2701	X60398.1_w750	X60398.1_w750	-1
2702	X60398.1_w800	X60398.1_w800	-1
2703	X60398.1_w850	X60398.1_w850	-1
2704	X60398.1_w900	X60398.1_w900	-1
2705	X60398.1_w930	X60398.1_w930	-1
2706	X60399.1_w0	X60399.1_w0	-1
2707	X60399.1_w50	X60399.1_w50	-1
2708	X60399.1_w100	X60399.1_w100	-1
2709	X60399.1_w150	X60399.1_w150	-1
2710	X60399.1_w200	X60399.1_w200	-1
2711	X60399.1_w250	X60399.1_w250	-1
2712	X60399.1_w300	X60399.1_w300	-1
2713	X60399.1_w350	X60399.1_w350	25
2714	X60399.1_w400	X60399.1_w400	-1
2715	X60399.1_w450	X60399.1_w450	-1
2716	X60399.1_w500	X60399.1_w500	-1
2717	X60399.1_w550	X60399.1_w550	-1
2718	X60399.1_w600	X60399.1_w600	-1
2719	X60399.1_w650	X60399.1_w650	-1
2720	X60399.1_w700	X60399.1_w700	-1
2721	X60399.1_w750	X60399.1_w750	-1
2722	X60399.1_w800	X60399.1_w800	-1
2723	X60399.1_w850	X60399.1_w850	-1
2724	X60399.1_w900	X60399.1_w900	-1
2725	X60399.1_w950	X60399.1_w950	-1
2726	X60399.1_w1000	X60399.1_w1000	-1
2727	X60399.1_w1050	X60399.1_w1050	-1
2728	X60399.1_w1100	X60399.1_w1100	-1
2729	X60399.1_w1141	X60399.1_w1141	-1
2730	X60397.1_w0	X60397.1_w0	-1
2731	X60397.1_w50	X60397.1_w50	-1
2732	X60397.1_w100	X60397.1_w100	-1
2733	X60397.1_w150	X60397.1_w150	-1
2734	X60397.1_w200	X60397.1_w200	-1
2735	X60397.1_w250	X60397.1_w250	-1
2736	X60397.1_w300	X60397.1_w300	-1
2737	X60397.1_w350	X60397.1_w350	29
2738	X60397.1_w400	X60397.1_w400	-1
2739	X60397.1_w450	X60397.1_w450	32
2740	X60397.1_w500	X60397.1_w500	-1
2741	X60397.1_w550	X60397.1_w550	-1
2742	X60397.1_w600	X60397.1_w600	-1
2743	X60397.1_w650	X60397.1_w650	-1
2744	X60397.1_w700	X60397.1_w700	-1
2745	X60397.1_w750	X60397.1_w750	27
2746	X60397.1_w800	X60397.1_w800	27
2747	X60397.1_w850	X60397.1_w850	27
2748	X60397.1_w900	X60397.1_w900	-1
2749	X60397.1_w950	X60397.1_w950	27
2750	X60397.1_w1000	X60397.1_w1000	37
2751	X60397.1_w1050	X60397.1_w1050	30
2752	X60397.1_w1100	X60397.1_w1100	29
2753	X60397.1_w1150	X60397.1_w1150	27
2754	X60397.1_w1200	X60397.1_w1200	-1
2755	X60397.1_w1250	X60397.1_w1250	-1
2756	X60397.1_w1300	X60397.1_w1300	27
2757	X60397.1_w1350	X60397.1_w1350	-1
2758	X60397.1_w1361	X60397.1_w1361	-1
2759	X52416.1_w0	X52416.1_w0	-1
2760	X52416.1_w50	X52416.1_w50	-1
2761	X52416.1_w100	X52416.1_w100	32
2762	X52416.1_w150	X52416.1_w150	27
2763	X52416.1_w200	X52416.1_w200	32
2764	X52416.1_w250	X52416.1_w250	27
2765	X52416.1_w300	X52416.1_w300	29
2766	X52416.1_w350	X52416.1_w350	29
2767	X52416.1_w400	X52416.1_w400	-1
2768	X52416.1_w450	X52416.1_w450	32
2769	X52416.1_w500	X52416.1_w500	-1
2770	X52416.1_w550	X52416.1_w550	-1
2771	X52416.1_w600	X52416.1_w600	-1
2772	X52416.1_w650	X52416.1_w650	31
2773	X52416.1_w700	X52416.1_w700	-1
2774	X52416.1_w750	X52416.1_w750	31
2775	X52416.1_w800	X52416.1_w800	-1
2776	X52416.1_w850	X52416.1_w850	29
2777	X52416.1_w900	X52416.1_w900	-1
2778	X52416.1_w950	X52416.1_w950	-1
2779	X52416.1_w953	X52416.1_w953	-1
2780	X52417.1_w0	X52417.1_w0	-1
2781	X52417.1_w50	X52417.1_w50	32
2782	X52417.1_w100	X52417.1_w100	31
2783	X52417.1_w150	X52417.1_w150	-1
2784	X52417.1_w200	X52417.1_w200	-1
2785	X52417.1_w250	X52417.1_w250	31
2786	X52417.1_w300	X52417.1_w300	32
2787	X52417.1_w350	X52417.1_w350	31
2788	X52417.1_w400	X52417.1_w400	-1
2789	X52417.1_w450	X52417.1_w450	37
2790	X52417.1_w500	X52417.1_w500	31
2791	X52417.1_w550	X52417.1_w550	-1
2792	X52417.1_w600	X52417.1_w600	31
2793	X52417.1_w650	X52417.1_w650	-1
2794	X52417.1_w700	X52417.1_w700	-1
2795	X52417.1_w750	X52417.1_w750	58
2796	X52417.1_w800	X52417.1_w800	31
2797	X52417.1_w850	X52417.1_w850	-1
2798	X52417.1_w900	X52417.1_w900	31
2799	X52417.1_w950	X52417.1_w950	31
2800	X52417.1_w1000	X52417.1_w1000	31
2801	X52417.1_w1050	X52417.1_w1050	-1
2802	X52417.1_w1085	X52417.1_w1085	31
2803	Z11419.1_w0	Z11419.1_w0	-1
2804	Z11419.1_w50	Z11419.1_w50	31
2805	Z11419.1_w100	Z11419.1_w100	31
2806	Z11419.1_w150	Z11419.1_w150	31
2807	Z11419.1_w166	Z11419.1_w166	31
2808	X54517.1_w0	X54517.1_w0	31
2809	X54517.1_w50	X54517.1_w50	-1
2810	X54517.1_w100	X54517.1_w100	-1
2811	X54517.1_w150	X54517.1_w150	31
2812	X54517.1_w200	X54517.1_w200	31
2813	X54517.1_w250	X54517.1_w250	31
2814	X54517.1_w300	X54517.1_w300	-1
2815	X54517.1_w350	X54517.1_w350	31
2816	X54517.1_w400	X54517.1_w400	-1
2817	X54517.1_w450	X54517.1_w450	31
2818	X54517.1_w500	X54517.1_w500	58
2819	X54517.1_w550	X54517.1_w550	-1
2820	X54517.1_w600	X54517.1_w600	58
2821	X54517.1_w650	X54517.1_w650	-1
2822	X54517.1_w700	X54517.1_w700	58
2823	X54517.1_w750	X54517.1_w750	31
2824	X54517.1_w800	X54517.1_w800	-1
2825	X54517.1_w850	X54517.1_w850	-1
2826	X54517.1_w900	X54517.1_w900	58
2827	X54517.1_w950	X54517.1_w950	-1
2828	X54517.1_w1000	X54517.1_w1000	58
2829	X54517.1_w1050	X54517.1_w1050	-1
2830	X54517.1_w1100	X54517.1_w1100	31
2831	X54517.1_w1150	X54517.1_w1150	58
2832	X54517.1_w1200	X54517.1_w1200	58
2833	X54517.1_w1250	X54517.1_w1250	31
2834	X54517.1_w1300	X54517.1_w1300	58
2835	X54517.1_w1350	X54517.1_w1350	-1
2836	X54517.1_w1400	X54517.1_w1400	-1
2837	X54517.1_w1450	X54517.1_w1450	-1
2838	X54517.1_w1500	X54517.1_w1500	58
2839	X54517.1_w1550	X54517.1_w1550	-1
2840	X54517.1_w1600	X54517.1_w1600	58
2841	X54517.1_w1650	X54517.1_w1650	-1
2842	X54517.1_w1700	X54517.1_w1700	58
2843	X54517.1_w1750	X54517.1_w1750	-1
2844	X54517.1_w1800	X54517.1_w1800	-1
2845	X54517.1_w1850	X54517.1_w1850	-1
2846	X54517.1_w1900	X54517.1_w1900	58
2847	X54517.1_w1950	X54517.1_w1950	58
2848	X54517.1_w2000	X54517.1_w2000	58
2849	X54517.1_w2050	X54517.1_w2050	60
2850	X54517.1_w2100	X54517.1_w2100	60
2851	X54517.1_w2150	X54517.1_w2150	60
2852	X54517.1_w2200	X54517.1_w2200	-1
2853	X54517.1_w2250	X54517.1_w2250	60
2854	X54517.1_w2300	X54517.1_w2300	60
2855	X54517.1_w2350	X54517.1_w2350	59
2856	X54517.1_w2400	X54517.1_w2400	58
2857	X54517.1_w2450	X54517.1_w2450	-1
2858	X54517.1_w2500	X54517.1_w2500	58
2859	X54517.1_w2550	X54517.1_w2550	-1
2860	X54517.1_w2600	X54517.1_w2600	-1
2861	X54517.1_w2650	X54517.1_w2650	-1
2862	X54517.1_w2700	X54517.1_w2700	60
2863	X54517.1_w2750	X54517.1_w2750	-1
2864	X54517.1_w2800	X54517.1_w2800	60
2865	X54517.1_w2850	X54517.1_w2850	-1
2866	X54517.1_w2900	X54517.1_w2900	-1
2867	X54517.1_w2950	X54517.1_w2950	-1
2868	X54517.1_w3000	X54517.1_w3000	-1
2869	X54517.1_w3050	X54517.1_w3050	60
2870	X54517.1_w3100	X54517.1_w3100	60
2871	X54517.1_w3150	X54517.1_w3150	-1
2872	X54517.1_w3200	X54517.1_w3200	-1
2873	X54517.1_w3250	X54517.1_w3250	-1
2874	X54517.1_w3300	X54517.1_w3300	60
2875	X54517.1_w3331	X54517.1_w3331	60
2876	X54689.1_w0	X54689.1_w0	60
2877	X54689.1_w50	X54689.1_w50	-1
2878	X54689.1_w100	X54689.1_w100	-1
2879	X54689.1_w150	X54689.1_w150	-1
2880	X54689.1_w200	X54689.1_w200	61
2881	X54689.1_w250	X54689.1_w250	60
2882	X54689.1_w300	X54689.1_w300	61
2883	X54689.1_w350	X54689.1_w350	-1
2884	X54689.1_w400	X54689.1_w400	61
2885	X54689.1_w450	X54689.1_w450	-1
2886	X54689.1_w500	X54689.1_w500	61
2887	X54689.1_w550	X54689.1_w550	-1
2888	X54689.1_w600	X54689.1_w600	60
2889	X54689.1_w650	X54689.1_w650	61
2890	X54689.1_w700	X54689.1_w700	-1
2891	X54689.1_w750	X54689.1_w750	-1
2892	X54689.1_w800	X54689.1_w800	60
2893	X54689.1_w850	X54689.1_w850	-1
2894	X54689.1_w900	X54689.1_w900	-1
2895	X54689.1_w950	X54689.1_w950	61
2896	X54689.1_w1000	X54689.1_w1000	-1
2897	X54689.1_w1050	X54689.1_w1050	-1
2898	X54689.1_w1100	X54689.1_w1100	61
2899	X54689.1_w1150	X54689.1_w1150	-1
2900	X54689.1_w1200	X54689.1_w1200	61
2901	X54689.1_w1250	X54689.1_w1250	-1
2902	X54689.1_w1300	X54689.1_w1300	61
2903	X54689.1_w1350	X54689.1_w1350	-1
2904	X54689.1_w1400	X54689.1_w1400	-1
2905	X54689.1_w1450	X54689.1_w1450	61
2906	X54689.1_w1500	X54689.1_w1500	63
